Datetime,ACT. FUEL RATEKG/THM.,ACTUALKG/THM.,BELLY - 15162_TEMP. OC.2CT-17DEG. OC,BELLY - 15162_TEMP. OC.3DT-03DEG. OC,BELLY - 15162_TEMP. OCAT-07DEG. OC,BOSH - 12975_TEMP. OC.1BT-12DEG. OC,BOSH - 12975_TEMP. OC.2CT-17DEG. OC,BOSH - 12975_TEMP. OC.3DT-03DEG. OC,BOSH - 12975_TEMP. OCAT-07DEG. OC,BOTTOMBAR,CHARGES/HRS.,CHEM_PCT_C,CHEM_PCT_CR,CHEM_PCT_FE,CHEM_PCT_MN,CHEM_PCT_P,CHEM_PCT_S,CHEM_PCT_SI,CHEM_PCT_TI,COKE RATE KG/THM,COKE_ASH%,COKE_CALC_MT,COKE_DISCHARGE_TIME,COKE_FC%,COKE_IM%,COKE_MOIST%,COKE_VM%,DIFFERENTIAL PRESSURETOTALBAR,FLUX_AL2O3%,FLUX_CALC_MT,FLUX_CAO%,FLUX_FE2O3%,FLUX_LOI%,FLUX_MGO%,FLUX_SIO2%,FLUX_TM%,FURNACE TOP GAS ANALYSISCO2%,FURNACE TOP GAS ANALYSISH2%,FURNACE TOP GAS ANALYSISONLINE (ANALYZER)CO%,FURNACE TOP GAS_UPTAKE TEMP. OC.1BT-12DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.2CT-08DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.3DT-04DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.4AVG.DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OCAT-16DEG. OC,FURNACETOPGASANALYSISCO2ETACO,GEOMIN TYPE,HEARTH PAD CENTER_TEMP. OC.1B5.4 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OC.2C5.7 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OC.3D6.1 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OCA4.3 MTR.DEG. OC,HMT_GT_1480C,HOT BLAST PRESSUREBAR,HOT BLAST TEMP.OC,HOT BLAST VOLUMENM3/HR.,LLOYDS_PELLET_PCT_AL2O3,LLOYDS_PELLET_PCT_CAO,LLOYDS_PELLET_PCT_FE2O3,LLOYDS_PELLET_PCT_K2O,LLOYDS_PELLET_PCT_LOI,LLOYDS_PELLET_PCT_MGO,LLOYDS_PELLET_PCT_MNO,LLOYDS_PELLET_PCT_NA2O,LLOYDS_PELLET_PCT_P,LLOYDS_PELLET_PCT_SIO2,LLOYDS_PELLET_PCT_TIO2,LLOYDS_PELLET_PCT_TM,LOWER STACK - 18660_TEMP. OC.1BT-12DEG. OC,LOWER STACK - 18660_TEMP. OC.2CT-17DEG. OC,LOWER STACK - 18660_TEMP. OC.3DT-03DEG. OC,LOWER STACK - 18660_TEMP. OCAT-07DEG. OC,NON_COKE_DISCHARGE_TIME,NUTCOKE_ASH%,NUTCOKE_CALC_MT,NUTCOKE_FC%,NUTCOKE_IM%,NUTCOKE_MOIST%,NUTCOKE_VM%,O2 ENRICHMENT %,ORE_AL2O3%,ORE_CALC_MT,ORE_CAO%,ORE_FE(T)%,ORE_K2O%,ORE_LOI%,ORE_MGO%,ORE_MNO%,ORE_NA2O%,ORE_P%,ORE_SIO2%,ORE_TIO2%,ORE_TM%,OXYGENFLOWNM3/HR.,PCI_2_ASH%,PCI_2_CALC_MT,PCI_2_FC%,PCI_2_IM%,PCI_2_VM%,PERMEABILITYKGS/HR.,PRODUCTIONTONNESPERHR,RAFTOC,SINTER_CALC_MT,SINTER_SP_02_AL2O3%,SINTER_SP_02_BASICITY,SINTER_SP_02_CAO%,SINTER_SP_02_COLD_STRENGTH_AI,SINTER_SP_02_COLD_STRENGTH_TI,SINTER_SP_02_FE(T)%,SINTER_SP_02_FEO%,SINTER_SP_02_HOT_STRENGTH_RDI,SINTER_SP_02_HOT_STRENGTH_RI,SINTER_SP_02_K2O%,SINTER_SP_02_MGO%,SINTER_SP_02_MNO%,SINTER_SP_02_NA2O%,SINTER_SP_02_P%,SINTER_SP_02_SIO2%,SINTER_SP_02_TIO2%,SLAG_BASICITY,SLAG_PCT_AL2O3,SLAG_PCT_CAO,SLAG_PCT_FEO,SLAG_PCT_K2O,SLAG_PCT_MGO,SLAG_PCT_MNO,SLAG_PCT_NA2O,SLAG_PCT_S,SLAG_PCT_SIO2,SLAG_PCT_TIO2,SLAG_T_BASICITY,STEAMKGS/HR.,STOCKRODLEVEL,TOPBAR,TOPPRESSUREBAR,TOTAL HEAT LOAD,TOTAL OXYGENNM3/HR.,TOTAL_COKE_PORTIONS,TOTAL_NON_COKE_PORTIONS,TOTAL_PELLET_CALC_MT,TUYEREVELOCITYM/S,UNITCOST LAKHS/THM,WEIGHTED_COKE_ANGLE,WEIGHTED_NON_COKE_ANGLE
2025-12-01 00:00:00,524.875,170.0919325,50.79472222,56.59166667,71.47861111,59.17083333,63.09305556,71.06444444,61.29944444,1.256833471,6.5,4.382666667,0.015066667,94.91953333,0.125333333,0.1082,0.046333333,0.358666667,0.0442,300.0,11.66121311,26.972,90.0,87.39388551,0.427647931,3.417751743,0.944901379,1.462011058,0.61,0.715,0.0,1.01,1.18,0.0,95.42,0.1,17.811054,2.956131022,22.78821892,163.3036111,180.9730556,215.2919444,189.44125,198.1963889,43.87160517,1,397.0763889,513.2891667,671.1130556,62.5,1463.866667,2.810104706,1142.128889,107806.6053,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,45.57361111,41.24277778,46.1125,44.98583333,68.0,11.6,6.092,87.37,0.46,6.65,1.03,3.048691072,4.027817198,51.553,0.057330126,59.89430547,0.022429345,3.79441371,0.045183403,0.104293446,0.021392664,0.065382441,5.48478653,0.365467829,3.528803367,3999.014981,11.3,14.89634434,71.14,1.3,16.26,1231.120767,87.57819444,2183.721178,96.387,2.4,1.945205479,11.36,4.91,80.13333333,54.13,9.2,33.44,67.24,0.064,2.23,0.15,0.028,0.042,5.84,0.13,0.991012199,17.85266667,36.01333333,0.337333333,0.425333333,7.070666667,0.208666667,0.165333333,0.264666667,36.34,1.211333333,1.185586505,0,0.993424525,0.205177577,1.348071586,2.002745746,,21,9,0.0,201.9965911,97.53718106,25.14285714,25.77777778
2025-12-01 01:00:00,521.5972222,156.1454986,50.72277778,56.58638889,71.37472222,58.83416667,62.26722222,70.50833333,60.4225,1.265849172,6.5,4.398222222,0.014622222,94.96264444,0.123111111,0.1102,0.050777778,0.300888889,0.039533333,300.0,11.6630184,31.467,90.0,87.39210888,0.427690914,3.422909715,0.944872724,1.464063633,0.61,0.858,0.0,1.01,1.18,0.0,95.42,0.1,17.78014078,2.773397347,23.64911272,155.8225,171.8183333,202.4097222,178.0838889,182.285,42.91640808,1,397.0961111,513.3347222,671.0663889,62.17833333,1461.422222,2.812098056,1147.665556,108751.1464,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,45.42166667,41.58611111,47.755,44.76611111,68.0,11.6,7.055,87.37,0.46,6.65,1.03,3.020222081,4.235123187,52.116,0.060967073,59.3798795,0.022752629,3.997274541,0.04720393,0.107526288,0.021311843,0.068494052,5.768872515,0.389350449,3.625788625,3999.096025,11.3,13.47223362,71.14,1.3,16.26,1239.884308,86.28,2232.288639,112.096,2.4,1.945205479,11.36,4.91,80.13333333,54.13,9.2,33.44,67.24,0.064,2.23,0.15,0.028,0.042,5.84,0.13,0.991309791,17.83488889,35.99111111,0.355111111,0.423111111,7.099555556,0.217555556,0.163111111,0.266888889,36.30666667,1.235777778,1.186857802,0,1.113146266,0.198214454,1.347990819,2.056313478,,21,9,5.246,204.5254369,95.68927857,25.14285714,25.77777778
2025-12-01 02:00:00,530.7222222,155.8600369,50.58666667,56.23444444,71.34805556,58.32555556,61.58555556,70.92722222,59.95888889,1.240942383,6.5,4.413777778,0.014177778,95.00575556,0.120888889,0.1122,0.055222222,0.243111111,0.034866667,300.0,11.66648395,27.073,90.0,87.38869833,0.427773427,3.432811288,0.944817715,1.450717672,0.61,0.723,0.0,1.01,1.18,0.0,95.42,0.1,18.57908956,2.874348978,23.21337322,165.1036111,177.1897222,204.9169444,180.4651389,174.6502778,44.45497253,1,397.1330556,513.4111111,671.1025,62.06277778,1458.977778,2.799024969,1146.543889,108744.1617,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,45.25305556,41.62111111,46.06583333,44.53444444,68.0,11.6,5.992,87.37,0.46,6.65,1.03,3.020620561,4.20615978,45.888,0.060458944,59.45175166,0.022707462,3.968932183,0.046921635,0.107074616,0.021323135,0.068059318,5.729181921,0.386013729,3.612238494,4000.464164,11.3,15.28419805,71.14,1.3,16.26,1250.643758,98.06361111,2178.283314,95.978,2.4,1.945205479,11.36,4.91,80.13333333,54.13,9.2,33.44,67.24,0.064,2.23,0.15,0.028,0.042,5.84,0.13,0.991607383,17.81711111,35.96888889,0.372888889,0.420888889,7.128444444,0.226444444,0.160888889,0.269111111,36.27333333,1.260222222,1.188129098,0,1.039942661,0.209775281,1.348310908,2.010072003,,21,9,3.069,205.013755,95.6514549,25.14285714,25.77777778
2025-12-01 03:00:00,536.4583333,168.3867128,50.40444444,56.19833333,72.95555556,58.05166667,60.93833333,70.71666667,60.76833333,1.1913483,6.5,4.393818182,0.014327273,94.94936364,0.126545455,0.108745455,0.050454545,0.314909091,0.041836364,300.0,11.6667012,27.028,90.0,87.38848453,0.4277786,3.433431996,0.944814267,1.401983158,0.61,0.73,0.0,1.01,1.18,0.0,95.42,0.1,18.00769175,2.989060861,23.05885933,158.7166667,171.4541667,205.2686111,181.0195139,188.6386111,43.84827144,1,397.1855556,513.4127778,671.0630556,61.89694444,1463.890909,2.750020025,1155.937222,106830.5272,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,45.19916667,40.91833333,41.51027778,44.46361111,68.0,11.6,5.96,87.37,0.46,6.65,1.03,3.075123397,4.28013844,44.279,0.061756815,59.26817498,0.022822828,4.041324556,0.047642675,0.10822828,0.021294293,0.069169719,5.830560085,0.394536417,3.646848393,4000.908867,11.3,15.95770474,71.14,1.3,16.26,1274.7611,94.76819444,2161.554586,96.424,2.4,1.945205479,11.36,4.91,80.13333333,54.13,9.2,33.44,67.24,0.064,2.23,0.15,0.028,0.042,5.84,0.13,0.997706865,17.85909091,36.05163636,0.373454545,0.400363636,7.143272727,0.223454545,0.156727273,0.27,36.17163636,1.250363636,1.195628942,0,1.079354809,0.210634878,1.348056536,1.995674994,,21,9,3.076,205.4243828,97.31123944,25.14285714,25.77777778
2025-12-01 04:00:00,534.1388889,173.8472089,49.95583333,55.81083333,72.16222222,57.255,60.36416667,69.81777778,61.15666667,1.181036111,6.5,4.350181818,0.014872727,94.82663636,0.137454545,0.101654545,0.039545455,0.473090909,0.056563636,300.0,11.67306177,27.102,90.0,87.38222493,0.427930042,3.451605048,0.944713305,1.390733008,0.61,0.603,0.0,1.01,1.18,0.0,95.42,0.1,18.28583167,3.002049575,23.01644494,175.8144444,181.1816667,218.1275,193.0801389,197.1969444,44.27402575,1,397.1977778,513.4880556,671.0244444,61.73555556,1473.709091,2.739044761,1158.951667,104869.1769,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,45.1725,41.2325,41.61916667,44.21916667,68.0,11.6,6.179,87.37,0.46,6.65,1.03,3.129160992,4.03086472,51.242,0.057383592,59.8867431,0.022434097,3.797395886,0.045213106,0.10434097,0.021391476,0.065428184,5.488962765,0.365818918,3.530229109,3999.262892,11.3,15.22522466,71.14,1.3,16.26,1258.883092,87.57819444,2180.622964,96.182,2.4,1.945205479,11.36,4.91,80.13333333,54.13,9.2,33.44,67.24,0.064,2.23,0.15,0.028,0.042,5.84,0.13,1.007674272,17.94090909,36.20436364,0.362545455,0.367636364,7.148727273,0.212545455,0.151272727,0.27,36.02436364,1.217636364,1.207281151,0,1.012666444,0.209696881,1.348224706,1.975719981,,21,9,0.0,202.7152544,98.03475518,25.14285714,25.77777778
2025-12-01 05:00:00,525.5833333,169.9476703,49.56944444,55.08916667,70.79388889,56.67944444,59.96583333,67.75666667,59.82222222,1.234077509,6.5,4.343172414,0.014873103,94.80415448,0.136827586,0.100951724,0.037,0.503655172,0.059365517,300.0,11.67071856,27.054,90.0,87.38453094,0.427874251,3.44491018,0.944750499,1.452505656,0.61,0.544,0.0,1.01,1.18,0.0,95.42,0.1,18.03829158,2.895568064,22.86125631,179.5833333,180.1588889,215.0422222,188.515,179.2755556,44.10419156,1,397.2275,513.4519444,670.8972222,61.50833333,1475.682759,2.800757044,1152.474444,107782.7658,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,44.89333333,40.81805556,43.91194444,43.99416667,68.0,11.6,6.246,87.37,0.46,6.65,1.03,3.044804442,4.02669734,50.641,0.05731048,59.89708438,0.022427598,3.793317865,0.045172489,0.104275982,0.0213931,0.065365633,5.483251911,0.365338816,3.528279457,3999.072958,11.3,14.66308499,71.14,1.3,16.26,1240.088297,86.28,2198.975731,96.393,2.4,1.945205479,11.36,4.91,80.13333333,54.13,9.2,33.44,67.24,0.064,2.23,0.15,0.028,0.042,5.84,0.13,1.016849469,17.91558621,36.44937931,0.353655172,0.347310345,7.15,0.194137931,0.146827586,0.276344828,35.9202069,1.14337931,1.216813994,0,1.002269023,0.218428099,1.348089078,1.928672773,,21,9,0.0,204.1327922,97.51806631,25.14285714,25.77777778
2025-12-01 06:00:00,520.0,147.0399979,49.56625,54.79375,69.88083333,56.72041667,60.96416667,67.76166667,59.40375,1.248015481,6.5,4.347310345,0.014707586,94.81218207,0.132689655,0.102193103,0.037,0.49537931,0.058537931,300.0,11.66377825,26.949,90.0,87.39136109,0.427709006,3.425080708,0.944860663,1.4606176,0.61,0.532,0.0,1.01,1.18,0.0,95.42,0.1,17.88350012,2.739981196,23.39999275,166.9258333,172.6475,216.2458333,186.4314583,189.9066667,43.31815675,1,397.2633333,513.53875,670.87625,61.55,1475.268966,2.808479125,1149.709167,107906.1804,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,44.98291667,42.29,46.00791667,44.07583333,68.0,11.6,6.231,87.37,0.46,6.65,1.03,3.043822883,4.154040122,47.954,0.059544564,59.58108562,0.022626183,3.9179301,0.046413646,0.106261834,0.021343454,0.067277015,5.657758685,0.380009301,3.587855028,4003.531058,11.3,13.45749884,71.14,1.3,16.26,1233.033175,91.52270833,2232.682129,96.283,2.4,1.945205479,11.36,4.91,80.13333333,54.13,9.2,33.44,67.24,0.064,2.23,0.15,0.028,0.042,5.84,0.13,1.02578356,17.85765517,36.72248276,0.34537931,0.330758621,7.15,0.173448276,0.142689655,0.28462069,35.82917241,1.056482759,1.225701811,0,0.975651069,0.212602168,1.348330813,1.965132076,,21,9,3.096,203.3123421,94.48279972,25.14285714,25.77777778
2025-12-01 07:00:00,521.6041667,154.7842362,49.37333333,54.23625,68.88125,56.46541667,60.86791667,67.93,58.91083333,1.257086633,6.5,4.345153846,0.014664615,94.80715846,0.13,0.102676923,0.036030769,0.504538462,0.059776923,300.0,11.66323412,31.446,90.0,87.39189658,0.42769605,3.423526045,0.9448693,1.458939383,0.61,0.451,0.0,1.01,1.18,0.0,95.42,0.1,18.52361925,2.718424504,23.10243088,156.7925,167.1604167,197.3016667,173.0541667,170.9620833,44.50152121,1,397.2320833,513.475,670.70375,61.30375,1476.938462,2.807110737,1146.750417,108439.8758,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,44.7125,42.75375,49.2525,43.92708333,68.0,11.6,7.163,87.37,0.46,6.65,1.03,3.024734263,4.288071362,51.456,0.061895989,59.24848958,0.022835199,4.049087376,0.047719994,0.10835199,0.0212912,0.06928879,5.841431126,0.395450326,3.650559701,3997.251896,11.3,13.45679961,71.14,1.3,16.26,1238.409067,86.93908333,2230.760858,112.003,2.4,1.945205479,11.36,4.91,80.13333333,54.13,9.2,33.44,67.24,0.064,2.23,0.15,0.028,0.042,5.84,0.13,1.029359397,17.84907692,36.858,0.344846154,0.324846154,7.125769231,0.158384615,0.141615385,0.29,35.80715385,0.991923077,1.2283682,0,1.108521479,0.201852748,1.348218683,1.92582546,,21,9,9.296,203.8047596,95.5089113,25.14285714,25.77777778
2025-12-01 08:00:00,525.0,162.225505,49.2275,54.52944444,69.31333333,56.29305556,60.50472222,68.98861111,59.60777778,1.245126774,6.5,4.331307692,0.014849231,94.77789692,0.13,0.101753846,0.033261538,0.546076923,0.064853846,300.0,11.57749861,26.913,90.0,87.48713856,0.427923308,3.524189054,0.935362836,1.452901258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11005039,2.795806039,22.83627561,163.3177778,173.5952778,205.7211111,178.4003472,170.9672222,44.22838661,1,397.23,513.4566667,670.5930556,61.16583333,1482.476923,2.801126789,1151.177778,108088.5361,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,44.66527778,42.8325,48.29833333,43.86583333,68.0,11.52,6.018,87.46,0.44,7.2,1.02,3.037641831,4.056915697,52.952,0.092961928,59.79756232,0.025480964,3.762458831,0.083695422,0.070733494,0.020592386,0.068698217,5.590796193,0.442698897,4.092385557,4004.866403,11.36,14.9526177,70.38,1.71,16.55,1243.176833,92.17180556,2190.276797,96.226,2.46,1.948275862,11.3,4.91,80.13333333,54.05,9.42,33.44,67.24,0.062,2.33,0.15,0.028,0.043,5.8,0.13,1.022984194,17.93215385,36.738,0.358692308,0.338692308,7.056538462,0.153769231,0.146230769,0.29,35.91330769,0.968846154,1.219480506,0,0.97603928,0.207774515,1.348151197,1.956142544,,21,9,0.0,204.4178169,96.49487941,25.14285714,25.77777778
2025-12-01 09:00:00,528.4305556,161.6438939,49.14361111,55.02472222,69.75138889,56.08777778,60.68388889,72.84861111,59.92833333,1.239965031,6.5,4.320916667,0.015091667,94.75060833,0.130916667,0.102008333,0.030908333,0.58,0.06955,300.0,11.57584993,26.92,90.0,87.48886701,0.427830238,3.518870728,0.935283061,1.435965969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44099631,2.984600033,23.27934544,166.9197222,183.5308333,230.8416667,194.3884028,196.2613889,42.83277136,1,397.2213889,513.5122222,670.5261111,61.21111111,1487.275,2.7841555,1156.298333,107990.0219,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,44.67888889,43.54583333,51.63777778,43.81027778,68.0,11.52,5.983,87.46,0.44,7.2,1.02,3.036906133,4.104743692,51.247,0.093062618,59.67441782,0.025531309,3.811495112,0.084500946,0.071438328,0.020612524,0.069231877,5.657453314,0.450371514,4.11252366,3996.619119,11.36,15.10885476,70.38,1.71,16.55,1255.4862,93.47,2189.423456,95.915,2.46,1.948275862,11.3,4.91,80.13333333,54.05,9.42,33.44,67.24,0.062,2.33,0.15,0.028,0.043,5.8,0.13,1.021438624,18.01833333,36.67483333,0.373666667,0.349083333,7.020166667,0.150916667,0.15,0.290916667,35.90833333,0.961,1.216968519,0,1.012041882,0.196000917,1.348426072,1.974265206,,21,9,0.0,205.8119583,96.41781594,25.14285714,25.77777778
2025-12-01 10:00:00,526.5138889,153.2037546,49.54722222,55.57222222,70.33777778,56.29888889,61.09333333,74.83138889,58.69555556,1.209734211,6.5,4.325916667,0.015591667,94.73210833,0.135916667,0.107508333,0.030408333,0.58,0.07255,300.0,11.57817216,31.447,90.0,87.48643241,0.427961332,3.526361815,0.935395427,1.409425552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09529325,2.898292814,22.81558667,153.6927778,169.6047222,203.3286111,176.3051389,178.5944444,44.23188981,1,397.2327778,513.4355556,670.3872222,61.49416667,1488.775,2.758005311,1146.659722,107285.7,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,44.99083333,41.58083333,50.215,44.13027778,68.0,11.52,7.02,87.46,0.44,7.2,1.02,3.06196745,4.112452567,59.558,0.093078848,59.6545695,0.025539424,3.819398737,0.08463078,0.071551933,0.02061577,0.069317892,5.668197052,0.45160818,4.115769502,4000.091053,11.36,14.31995494,70.38,1.71,16.55,1271.769067,93.47,2203.153539,112.647,2.46,1.948275862,11.3,4.91,80.13333333,54.05,9.42,33.44,67.24,0.062,2.33,0.15,0.028,0.043,5.8,0.13,1.041406878,18.11833333,36.86483333,0.393666667,0.344083333,7.130166667,0.155916667,0.15,0.295916667,35.40833333,1.021,1.242857407,0,1.029190823,0.199691363,1.348198181,1.940118397,,21,9,0.0,204.4158006,95.29949748,25.14285714,25.77777778
2025-12-01 11:00:00,525.0,165.0036508,50.10472222,56.10888889,70.46138889,56.71888889,62.3,74.87666667,59.29944444,1.238673418,6.5,4.331419355,0.015929032,94.72239355,0.140709677,0.111716129,0.029574194,0.573612903,0.074645161,300.0,11.60990526,27.337,90.0,87.45316384,0.429752716,3.628726634,0.9369309,1.445293542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23165075,2.919359281,23.00870453,172.9063889,181.2819444,201.3827778,181.4002778,170.03,44.21107808,1,397.2805556,513.4163889,670.3197222,62.07972222,1489.290323,2.793491119,1156.011667,106823.7991,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,45.66722222,39.80138889,44.10972222,44.63611111,68.0,11.52,6.157,87.46,0.44,7.2,1.02,3.080662642,4.089721718,51.818,0.093030993,59.71309545,0.025515497,3.796093635,0.084247945,0.071216952,0.020606199,0.069064263,5.636517426,0.447961674,4.106198618,4003.740117,11.36,14.45401731,70.38,1.71,16.55,1235.109456,87.59816667,2207.647494,96.945,2.46,1.948275862,11.3,4.91,80.13333333,54.05,9.42,33.44,67.24,0.062,2.33,0.15,0.028,0.043,5.8,0.13,1.058244083,18.24258065,37.00225806,0.399354839,0.34,7.236322581,0.16,0.150709677,0.30283871,34.96593548,1.072129032,1.265206205,0,0.964190325,0.206620138,1.348233747,1.885035503,,21,9,0.0,203.1898692,96.86298374,25.14285714,25.77777778
2025-12-01 12:00:00,523.0833333,152.0426022,50.76555556,56.78361111,71.54388889,57.18583333,63.26,75.34083333,61.31194444,1.211380289,6.5,4.33916129,0.015541935,94.7518129,0.144580645,0.110167742,0.027251613,0.538774194,0.072709677,300.0,11.67180127,26.709,90.0,87.38827287,0.433246846,3.828391179,0.939925868,1.406469736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01931456,2.903412756,23.14520642,167.1305556,175.3394444,213.9441667,186.5530556,189.7980556,43.77374356,1,397.2980556,513.3261111,670.16,62.64611111,1485.419355,2.754533117,1150.431389,106065.3972,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,46.23555556,38.16166667,38.9225,45.18277778,68.0,11.52,6.302,87.46,0.44,7.2,1.02,3.105760139,4.054329175,53.151,0.092956482,59.80422193,0.025478241,3.759806965,0.08365186,0.070695377,0.020591296,0.068669357,5.587191398,0.442283965,4.091296495,4000.930147,11.36,14.01100454,70.38,1.71,16.55,1257.661875,92.15183333,2213.680569,97.024,2.46,1.948275862,11.3,4.91,80.13333333,54.05,9.42,33.44,67.24,0.062,2.33,0.15,0.028,0.043,5.8,0.13,1.061133884,18.47483871,36.90548387,0.341290323,0.34,7.325354839,0.16,0.154580645,0.318322581,34.78012903,1.083741935,1.271785504,0,0.928744723,0.195089449,1.348061286,1.887722809,,21,9,0.0,202.6678633,95.14564479,25.14285714,25.77777778
2025-12-01 13:00:00,515.7916667,159.2793711,51.28222222,57.38361111,72.30027778,57.42861111,64.08111111,76.11944444,61.67305556,1.27432318,6.5,4.346903226,0.015154839,94.78123226,0.148451613,0.108619355,0.024929032,0.503935484,0.070774194,300.0,11.67316331,26.741,90.0,87.38684492,0.433323735,3.832784862,0.939991773,1.477439108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61607869,2.824990356,23.10575839,167.5113889,177.555,205.2672222,184.5776389,187.9769444,43.26213086,1,397.2866667,513.2866667,670.0861111,63.145,1481.548387,2.82573375,1151.649444,109755.7858,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,46.56166667,37.78722222,37.9325,45.63722222,68.0,11.52,6.368,87.46,0.44,7.2,1.02,2.998485769,4.257446395,46.358,0.093384098,59.28124854,0.025692049,3.968055568,0.087072781,0.073688684,0.02067682,0.070935718,5.870272661,0.474868243,4.176819535,3998.278575,11.36,13.9525809,70.38,1.71,16.55,1241.164414,87.59816667,2223.881569,97.085,2.46,1.948275862,11.3,4.91,80.13333333,54.05,9.42,33.44,67.24,0.062,2.33,0.15,0.028,0.043,5.8,0.13,1.064023685,18.70709677,36.80870968,0.283225806,0.34,7.414387097,0.16,0.158451613,0.333806452,34.59432258,1.095354839,1.278364804,0,0.992715589,0.203115947,1.348205989,1.873084178,,21,9,3.09,206.2287256,96.10451667,25.14285714,25.77777778
2025-12-01 14:00:00,514.9,146.1626966,51.67527778,57.54083333,72.99527778,58.10222222,63.88277778,74.655,61.10111111,1.282890389,6.5,4.3635,0.014775,94.835075,0.1455,0.107325,0.0258,0.44275,0.065275,297.6,11.58444023,31.665,90.0,87.47986105,0.428315174,3.546581399,0.935698721,1.489940897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.30213175,2.719224222,22.85443214,167.3247222,173.8191667,192.2922222,175.8661111,170.0283333,44.47393086,1,397.2677778,513.1283333,669.8233333,63.38305556,1477.075,2.838135686,1139.956667,108198.1006,2.11,0.91,63.83,0.033,0.58,0.14,0.02,0.046,0.045,4.32,0.145,3.4,46.765,37.42666667,37.11333333,45.97611111,68.0,11.52,7.306,87.46,0.44,7.2,1.02,3.04569855,4.071948105,60.7,0.092993575,59.75885783,0.025496787,3.777871005,0.0839486,0.070955025,0.020598715,0.068865947,5.611746623,0.445110412,4.098714992,4000.193211,11.36,13.46916046,70.38,1.71,16.55,1211.242522,92.15183333,2226.42095,113.505,2.46,1.948275862,11.3,4.91,80.13333333,54.05,9.42,33.44,67.24,0.062,2.33,0.15,0.028,0.043,5.8,0.13,1.068693352,18.80675,36.80375,0.27125,0.35125,7.459,0.16,0.16225,0.3445,34.439,1.1,1.285285479,0,0.955345814,0.207050535,1.348123422,1.85397551,,21,9,0.0,200.8484019,93.7665573,25.14285714,25.77777778
