,HOT BLAST PRESSUREBAR,TOPPRESSUREBAR,DIFFERENTIAL PRESSURETOTALBAR,HOT BLAST TEMP.OC,OXYGENFLOWNM3/HR.,STEAMKGS/HR.,RAFTOC,PERMEABILITYKGS/HR.,TUYEREVELOCITYM/S,HOT BLAST VOLUMENM3/HR.,O2 ENRICHMENT %,COKE_VM%,COKE_ASH%,COKE_IM%,COKE_FC%,COKE_MOIST%,COKE_CALC_MT,NUTCOKE_MOIST%,NUTCOKE_VM%,NUTCOKE_IM%,NUTCOKE_FC%,NUTCOKE_ASH%,NUTCOKE_CALC_MT,PCI_2_FC%,PCI_2_ASH%,PCI_2_VM%,PCI_2_IM%,PCI_2_CALC_MT,SINTER_SP_02_COLD_STRENGTH_AI,SINTER_SP_02_COLD_STRENGTH_TI,SINTER_SP_02_HOT_STRENGTH_RI,SINTER_SP_02_HOT_STRENGTH_RDI,SINTER_SP_02_P%,SINTER_SP_02_SIO2%,SINTER_SP_02_MGO%,SINTER_SP_02_FEO%,SINTER_SP_02_AL2O3%,SINTER_SP_02_NA2O%,SINTER_SP_02_TIO2%,SINTER_SP_02_FE(T)%,SINTER_SP_02_CAO%,SINTER_SP_02_K2O%,SINTER_SP_02_BASICITY,SINTER_SP_02_MNO%,SINTER_CALC_MT,FLUX_TM%,FLUX_SIO2%,FLUX_FE2O3%,FLUX_AL2O3%,FLUX_LOI%,FLUX_MGO%,FLUX_CAO%,FLUX_CALC_MT,GEOMIN TYPE,ORE_FE(T)%,ORE_LOI%,ORE_TM%,ORE_MGO%,ORE_NA2O%,ORE_P%,ORE_TIO2%,ORE_AL2O3%,ORE_SIO2%,ORE_MNO%,ORE_CAO%,ORE_K2O%,ORE_CALC_MT,LLOYDS_PELLET_PCT_SIO2,LLOYDS_PELLET_PCT_AL2O3,LLOYDS_PELLET_PCT_FE2O3,LLOYDS_PELLET_PCT_MGO,LLOYDS_PELLET_PCT_TIO2,LLOYDS_PELLET_PCT_NA2O,TOTAL_PELLET_CALC_MT,LLOYDS_PELLET_PCT_K2O,LLOYDS_PELLET_PCT_TM,LLOYDS_PELLET_PCT_LOI,LLOYDS_PELLET_PCT_MNO,LLOYDS_PELLET_PCT_CAO,LLOYDS_PELLET_PCT_P,DAILYPRODUCTION,CHARGES/HRS.,STOCKRODLEVEL,FURNACE TOP GAS ANALYSISH2%,COKE_DISCHARGE_TIME,WEIGHTED_COKE_ANGLE,TOTAL_COKE_PORTIONS,NON_COKE_DISCHARGE_TIME,WEIGHTED_NON_COKE_ANGLE,TOTAL_NON_COKE_PORTIONS,UNITCOST LAKHS/THM,ACTUALKG/THM.,ACT. FUEL RATEKG/THM.,FURNACETOPGASANALYSISCO2ETACO,COKE RATE KG/THM,PRODUCTIONTONNESPERHR
2024-06-12 23:00:00,2.6,1.3,1.3,1177.0,4000.0,0.0,2321.0,1505.0,271.0,117301.0,2.74686045309932,0.98,11.02,0.41,87.59,3.2,36.77238305470326,5.6,1.05,0.45,87.29,11.21,3.274477749209442,69.77,10.04,19.16,1.03,10.873823310984388,5.04555555555556,79.2,67.2,29.48,0.0645,5.39,2.005,10.605,2.395,0.0475,0.18,55.34,10.195,0.0825,1.891465677179965,0.145,106.3279013556365,0.1,96.34,0.65,1.0,1.38,0.0,0.0,2.5625627978586056,2.0,63.32,2.68,3.4,0.09,0.045,0.064,0.268,3.18,2.78,0.09,0.18,0.03,7.83747811306957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.4457077023862,7.0,1.3,4.11,82.5,25.54545455,11.0,60.0,28.0,8.0,124.1075,131.0,558.0,39.8719707361683,427.0,89.31297709923665
2024-06-13 01:00:00,2.61,1.3,1.31,1185.0,3999.0,0.0,2275.0,1460.0,262.0,113205.0,2.84546994054539,0.98,11.02,0.41,87.59,3.2,41.04695802623837,5.6,1.05,0.45,87.29,11.21,3.6551166817147713,69.77,10.04,19.16,1.03,12.13784182457604,5.04555555555556,79.2,67.2,29.48,0.0645,5.39,2.005,10.605,2.395,0.0475,0.18,55.34,10.195,0.0825,1.891465677179965,0.145,118.6878994888694,0.1,96.34,0.65,1.0,1.38,0.0,0.0,2.860445771132821,2.0,63.32,2.68,3.4,0.09,0.045,0.064,0.268,3.18,2.78,0.09,0.18,0.03,8.748539213794086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,4.5,82.5,25.54545455,11.0,60.0,28.0,8.0,125.3,140.0,567.0,40.4856409059071,427.0,98.64285714285714
2024-06-13 02:00:00,2.58,1.3,1.28,1188.0,3999.0,0.0,2300.0,1461.0,261.0,111708.0,2.8835761624757,0.98,11.02,0.41,87.59,3.2,37.15329292744241,5.6,1.05,0.45,87.29,11.21,3.3083967068381352,69.77,10.04,19.16,1.03,10.98646073911662,5.04555555555556,79.2,67.2,29.48,0.0645,5.39,2.005,10.605,2.395,0.0475,0.18,55.34,10.195,0.0825,1.891465677179965,0.145,107.4293080094763,0.1,96.34,0.65,1.0,1.38,0.0,0.0,2.589107323617688,2.0,63.32,2.68,3.4,0.09,0.045,0.064,0.268,3.18,2.78,0.09,0.18,0.03,7.918663299958442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,6.0,1.3,4.39,82.5,25.54545455,11.0,60.0,28.0,8.0,125.3,140.0,567.0,40.858953297348,427.0,89.28571428571429
2024-06-13 03:00:00,2.57,1.3,1.27,1177.0,3999.0,0.0,2334.0,1488.0,262.0,113518.0,2.83762945989721,0.98,11.02,0.41,87.59,3.2,36.25260703829228,5.6,1.05,0.45,87.29,11.21,3.228193150308726,69.77,10.04,19.16,1.03,10.720122296956216,5.04555555555556,79.2,67.2,29.48,0.0645,5.39,2.005,10.605,2.395,0.0475,0.18,55.34,10.195,0.0825,1.891465677179965,0.145,104.82496114864053,0.1,96.34,0.65,1.0,1.38,0.0,0.0,2.5263410854693804,2.0,63.32,2.68,3.4,0.09,0.045,0.064,0.268,3.18,2.78,0.09,0.18,0.03,7.726695704807933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,4.18,82.5,25.54545455,11.0,60.0,28.0,8.0,124.24,132.0,559.0,40.4084442404773,427.0,87.12121212121212
2024-06-13 04:00:00,2.63,1.3,1.33,1149.0,3999.0,0.0,2312.0,1480.0,263.0,117705.0,2.73675455056825,0.98,11.02,0.41,87.59,3.2,37.29047431671296,5.6,1.05,0.45,87.29,11.21,3.3206123254479984,69.77,10.04,19.16,1.03,11.027026132614894,5.04555555555556,79.2,67.2,29.48,0.0645,5.39,2.005,10.605,2.395,0.0475,0.18,55.34,10.195,0.0825,1.891465677179965,0.145,107.82597006981898,0.1,96.34,0.65,1.0,1.38,0.0,0.0,2.5986671045048912,2.0,63.32,2.68,3.4,0.09,0.045,0.064,0.268,3.18,2.78,0.09,0.18,0.03,7.947901441373672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,4.14,82.5,25.54545455,11.0,60.0,28.0,8.0,123.975,130.0,557.0,40.1722965313988,427.0,89.61538461538461
2024-06-13 05:00:00,2.63,1.3,1.33,1149.0,3999.0,0.0,2310.0,1483.0,264.0,118509.0,2.71819951073922,0.98,11.02,0.41,87.59,3.2,38.016438228732746,5.6,1.05,0.45,87.29,11.21,3.3852573791313985,69.77,10.04,19.16,1.03,11.241698195007777,5.04555555555556,79.2,67.2,29.48,0.0645,5.39,2.005,10.605,2.395,0.0475,0.18,55.34,10.195,0.0825,1.891465677179965,0.145,109.92510569315246,0.1,96.34,0.65,1.0,1.38,0.0,0.0,2.6492574649599736,2.0,63.32,2.68,3.4,0.09,0.045,0.064,0.268,3.18,2.78,0.09,0.18,0.03,8.102629685743075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,4.0,82.5,25.54545455,11.0,60.0,28.0,8.0,124.5625,125.0,557.0,41.1764705882353,432.0,91.36
2024-06-13 06:00:00,2.63,1.3,1.33,1140.0,4000.0,0.0,2305.0,1480.0,261.0,118403.0,2.72131130094873,0.98,11.02,0.41,87.59,3.2,36.73531838200868,5.6,1.05,0.45,87.29,11.21,3.2711772438862057,69.77,10.04,19.16,1.03,10.862863055801556,5.04555555555556,79.2,67.2,29.48,0.0645,5.39,2.005,10.605,2.395,0.0475,0.18,55.34,10.195,0.0825,1.891465677179965,0.145,106.22072829436968,0.1,96.34,0.65,1.0,1.38,0.0,0.0,2.5599798662269886,2.0,63.32,2.68,3.4,0.09,0.045,0.064,0.268,3.18,2.78,0.09,0.18,0.03,7.829578337833908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,4.27,82.5,25.54545455,11.0,60.0,28.0,8.0,125.46,128.0,562.0,41.8683555756616,434.0,88.28125
2024-06-13 07:00:00,2.64,1.3,1.34,1150.0,4000.0,0.0,2311.0,1474.0,262.0,117916.0,2.73254322876479,0.98,11.02,0.41,87.59,3.2,38.89092385820279,5.6,1.05,0.45,87.29,11.21,3.463127875896411,69.77,10.04,19.16,1.03,11.500289056761458,5.04555555555556,79.2,67.2,29.48,0.0645,5.39,2.005,10.605,2.395,0.0475,0.18,55.34,10.195,0.0825,1.891465677179965,0.145,112.45369410715028,0.1,96.34,0.65,1.0,1.38,0.0,0.0,2.710197881522269,2.0,63.32,2.68,3.4,0.09,0.045,0.064,0.268,3.18,2.78,0.09,0.18,0.03,8.289013091218035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,4.01,82.5,25.54545455,11.0,60.0,28.0,8.0,123.975,130.0,557.0,42.0081967213115,427.0,93.46153846153848
2024-06-13 08:00:00,2.64,1.3,1.34,1151.0,4000.0,0.0,2328.0,1463.0,262.0,117816.0,2.73486106306504,0.97,11.15,0.41,87.47,3.0,36.38526005604631,4.9,1.02,0.42,87.3,11.26,3.240005530114377,69.6,10.06,19.26,1.08,10.7593486227176,5.04555555555556,79.2,67.2,29.31,0.062,5.300000000000001,1.98,10.26,2.32,0.049,0.175,55.47,10.25,0.0819999999999999,1.934060612965705,0.15,105.2085293543044,0.1,96.97,0.62,0.7,1.24,0.0,0.0,2.535585297023863,2.0,63.49,2.65,3.2,0.13,0.06,0.067,0.232,3.25,2.25,0.04,0.36,0.052,7.754968692221699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.94,82.5,25.54545455,11.0,60.0,28.0,8.0,123.3125,125.0,552.0,41.7845732542218,427.0,87.44
2024-06-13 09:00:00,2.65,1.3,1.35,1147.0,4000.0,0.0,2351.0,1466.0,263.0,118886.0,2.71026245848147,0.97,11.15,0.41,87.47,3.0,36.15441751103248,4.9,1.02,0.42,87.3,11.26,3.219449647834618,69.6,10.06,19.26,1.08,10.691087040556765,5.04555555555556,79.2,67.2,29.31,0.062,5.300000000000001,1.98,10.26,2.32,0.049,0.175,55.47,10.25,0.0819999999999999,1.934060612965705,0.15,104.5410446465986,0.1,96.97,0.62,0.7,1.24,0.0,0.0,2.519498536556492,2.0,63.49,2.65,3.2,0.13,0.06,0.067,0.232,3.25,2.25,0.04,0.36,0.052,7.705768089926772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.98,82.5,25.54545455,11.0,60.0,28.0,8.0,122.915,122.0,549.0,40.5839746491625,427.0,86.88524590163935
2024-06-13 10:00:00,2.67,1.3,1.37,1148.0,4000.0,0.0,2347.0,1451.0,232.0,119013.0,2.70737215727064,0.97,11.15,0.41,87.47,3.0,36.02963236085634,4.9,1.02,0.42,87.3,11.26,3.2083378796069324,69.6,10.06,19.26,1.08,10.654187292372605,5.04555555555556,79.2,67.2,29.31,0.062,5.300000000000001,1.98,10.26,2.32,0.049,0.175,55.47,10.25,0.0819999999999999,1.934060612965705,0.15,104.1802264989458,0.1,96.97,0.62,0.7,1.24,0.0,0.0,2.51080261431803,2.0,63.49,2.65,3.2,0.13,0.06,0.067,0.232,3.25,2.25,0.04,0.36,0.052,7.679172019667013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.95,82.5,25.54545455,11.0,60.0,28.0,8.0,123.0475,123.0,550.0,40.0499772830532,427.0,86.58536585365853
2024-06-13 11:00:00,2.6,1.3,1.3,1172.0,3832.0,0.0,2296.0,1483.0,264.0,115872.0,2.66399751381137,0.97,11.15,0.41,87.47,3.0,38.98695083069218,4.9,1.02,0.42,87.3,11.26,3.471678808923316,69.6,10.06,19.26,1.08,11.528684832210253,5.04555555555556,79.2,67.2,29.31,0.062,5.300000000000001,1.98,10.26,2.32,0.049,0.175,55.47,10.25,0.0819999999999999,1.934060612965705,0.15,112.73135754939014,0.1,96.97,0.62,0.7,1.24,0.0,0.0,2.7168897281433115,2.0,63.49,2.65,3.2,0.13,0.06,0.067,0.232,3.25,2.25,0.04,0.36,0.052,8.309479790208696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,8.0,1.3,4.31,82.5,25.54545455,11.0,60.0,28.0,8.0,123.975,130.0,557.0,39.8109727985247,427.0,93.6923076923077
2024-06-13 12:00:00,2.57,1.29,1.28,1183.0,3500.0,0.0,2304.0,1512.0,269.0,116317.0,2.42402044999439,0.97,11.15,0.41,87.47,3.0,38.545563693986566,4.9,1.02,0.42,87.3,11.26,3.4323745202733327,69.6,10.06,19.26,1.08,11.39816389944562,5.04555555555556,79.2,67.2,29.31,0.062,5.300000000000001,1.98,10.26,2.32,0.049,0.175,55.47,10.25,0.0819999999999999,1.934060612965705,0.15,111.4550799727788,0.1,96.97,0.62,0.7,1.24,0.0,0.0,2.686130713850098,2.0,63.49,2.65,3.2,0.13,0.06,0.067,0.232,3.25,2.25,0.04,0.36,0.052,8.215404787830566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,4.18,82.5,25.54545455,11.0,60.0,28.0,8.0,124.3725,133.0,560.0,41.0238591614547,427.0,92.63157894736842
2024-06-13 13:00:00,2.68,1.3,1.38,1174.0,3500.0,0.0,2313.0,1389.0,256.0,114574.0,2.4608753558973,0.97,11.15,0.41,87.47,3.0,38.9608694307568,4.9,1.02,0.42,87.3,11.26,3.4693563332863784,69.6,10.06,19.26,1.08,11.520972399372308,5.04555555555556,79.2,67.2,29.31,0.062,5.300000000000001,1.98,10.26,2.32,0.049,0.175,55.47,10.25,0.0819999999999999,1.934060612965705,0.15,112.6559427873003,0.1,96.97,0.62,0.7,1.24,0.0,0.0,2.71507218955488,2.0,63.49,2.65,3.2,0.13,0.06,0.067,0.232,3.25,2.25,0.04,0.36,0.052,8.303920933692714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.89,82.5,25.54545455,11.0,60.0,28.0,8.0,124.6375,135.0,562.0,42.1994884910486,427.0,93.62962962962963
2024-06-13 14:00:00,2.65,1.3,1.35,1169.0,3499.0,0.0,2321.0,1414.0,257.0,114254.0,2.46705904081451,0.97,11.15,0.41,87.47,3.0,35.85006972937212,4.9,1.02,0.42,87.3,11.26,3.192348330044428,69.6,10.06,19.26,1.08,10.60108950088299,5.04555555555556,79.2,67.2,29.31,0.062,5.300000000000001,1.98,10.26,2.32,0.049,0.175,55.47,10.25,0.0819999999999999,1.934060612965705,0.15,103.66101843622084,0.1,96.97,0.62,0.7,1.24,0.0,0.0,2.498289405189252,2.0,63.49,2.65,3.2,0.13,0.06,0.067,0.232,3.25,2.25,0.04,0.36,0.052,7.640900956513745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.83,82.5,25.54545455,11.0,60.0,28.0,8.0,123.975,130.0,557.0,41.2288930581613,427.0,86.15384615384616
2024-06-13 15:00:00,2.59,1.3,1.29,1162.0,3500.0,0.0,2295.0,1488.0,263.0,115591.0,2.43923639093174,0.97,11.15,0.41,87.47,3.0,36.16775294663025,4.9,1.02,0.42,87.3,11.26,3.220637131035692,69.6,10.06,19.26,1.08,10.695030412142156,5.04555555555556,79.2,67.2,29.31,0.062,5.300000000000001,1.98,10.26,2.32,0.049,0.175,55.47,10.25,0.0819999999999999,1.934060612965705,0.15,104.5796042601723,0.1,96.97,0.62,0.7,1.24,0.0,0.0,2.520427845138565,2.0,63.49,2.65,3.2,0.13,0.06,0.067,0.232,3.25,2.25,0.04,0.36,0.052,7.708610336633227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.93,82.5,25.54545455,11.0,60.0,28.0,8.0,124.3725,133.0,560.0,40.5656003708855,427.0,86.9172932330827
2024-06-13 16:00:00,2.63,1.3,1.33,1149.0,3500.0,0.0,2290.0,1468.0,260.0,116659.0,2.416918193388,0.95,11.0,0.38,87.67,2.8,36.17015963767008,4.9,1.03,0.42,87.43,11.12,3.22085144013411,69.9,10.0,19.1,1.0,10.6957420857123,5.04555555555556,79.2,67.2,29.14,0.0615,5.4,1.985,10.685,2.32,0.0475,0.175,55.23,10.5,0.0755,1.944611163508535,0.14,104.58656324368708,0.1,95.53,0.47,0.62,1.34,0.0,0.0,2.520595560592727,2.0,62.92,2.92,3.0,0.12,0.058,0.075,0.27,3.9,2.13,0.05,0.35,0.028,7.709123286482616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.9,82.5,25.54545455,11.0,60.0,28.0,8.0,123.975,130.0,557.0,41.4572864321608,427.0,86.92307692307692
2024-06-13 17:00:00,2.6,1.3,1.3,1157.0,3500.0,0.0,2306.0,1497.0,264.0,116911.0,2.41171152553671,0.95,11.0,0.38,87.67,2.8,36.10614165601049,4.9,1.03,0.42,87.43,11.12,3.2151508181161743,69.9,10.0,19.1,1.0,10.67681156874644,5.04555555555556,79.2,67.2,29.14,0.0615,5.4,1.985,10.685,2.32,0.0475,0.175,55.23,10.5,0.0755,1.944611163508535,0.14,104.40145428219384,0.1,95.53,0.47,0.62,1.34,0.0,0.0,2.5161343295120324,2.0,62.92,2.92,3.0,0.12,0.058,0.075,0.27,3.9,2.13,0.05,0.35,0.028,7.695478820488843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.83,82.5,25.54545455,11.0,60.0,28.0,8.0,123.975,130.0,557.0,41.7029068436713,427.0,86.76923076923077
2024-06-13 18:00:00,2.62,1.3,1.32,1151.0,3500.0,0.0,2303.0,1471.0,261.0,116685.0,2.41637995763022,0.95,11.0,0.38,87.67,2.8,35.43495312954819,4.9,1.03,0.42,87.43,11.12,3.155383359146871,69.9,10.0,19.1,1.0,10.478336929932476,5.04555555555556,79.2,67.2,29.14,0.0615,5.4,1.985,10.685,2.32,0.0475,0.175,55.23,10.5,0.0755,1.944611163508535,0.14,102.46070251403802,0.1,95.53,0.47,0.62,1.34,0.0,0.0,2.46936110990037,2.0,62.92,2.92,3.0,0.12,0.058,0.075,0.27,3.9,2.13,0.05,0.35,0.028,7.552425122335363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.72,82.5,25.54545455,11.0,60.0,28.0,8.0,123.71,128.0,555.0,42.827633692908,427.0,85.15625
2024-06-13 19:00:00,2.66,1.3,1.36,1145.0,3500.0,319.0,2297.0,1461.0,263.0,118209.0,2.39327725749088,0.95,11.0,0.38,87.67,2.8,34.94705185799493,4.9,1.03,0.42,87.43,11.12,3.111937117027194,69.9,10.0,19.1,1.0,10.334061477014927,5.04555555555556,79.2,67.2,29.14,0.0615,5.4,1.985,10.685,2.32,0.0475,0.175,55.23,10.5,0.0755,1.944611163508535,0.14,101.04992861353146,0.1,95.53,0.47,0.62,1.34,0.0,0.0,2.43536065783148,2.0,62.92,2.92,3.0,0.12,0.058,0.075,0.27,3.9,2.13,0.05,0.35,0.028,7.448436334569038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.92,82.5,25.54545455,11.0,60.0,28.0,8.0,123.0475,123.0,550.0,41.7187861941163,427.0,83.98373983739837
2024-06-13 20:00:00,2.64,1.3,1.34,1142.0,3500.0,550.0,2277.0,1492.0,265.0,119491.0,2.37325428025797,0.95,11.0,0.38,87.67,2.8,36.02963236085634,4.9,1.03,0.42,87.43,11.12,3.2083378796069324,69.9,10.0,19.1,1.0,10.654187292372605,5.04555555555556,79.2,67.2,29.14,0.0615,5.4,1.985,10.685,2.32,0.0475,0.175,55.23,10.5,0.0755,1.944611163508535,0.14,104.1802264989458,0.1,95.53,0.47,0.62,1.34,0.0,0.0,2.51080261431803,2.0,62.92,2.92,3.0,0.12,0.058,0.075,0.27,3.9,2.13,0.05,0.35,0.028,7.679172019667013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,4.27,82.5,25.54545455,11.0,60.0,28.0,8.0,123.0475,123.0,550.0,40.3492647058824,427.0,86.58536585365853
2024-06-13 21:00:00,2.55,1.3,1.25,1155.0,3500.0,0.0,2301.0,1574.0,270.0,117896.0,2.39157347895063,0.95,11.0,0.38,87.67,2.8,36.18552395326839,4.9,1.03,0.42,87.43,11.12,3.222219589418415,69.9,10.0,19.1,1.0,10.70028540978411,5.04555555555556,79.2,67.2,29.14,0.0615,5.4,1.985,10.685,2.32,0.0475,0.175,55.23,10.5,0.0755,1.944611163508535,0.14,104.63098939444544,0.1,95.53,0.47,0.62,1.34,0.0,0.0,2.521666256052094,2.0,62.92,2.92,3.0,0.12,0.058,0.075,0.27,3.9,2.13,0.05,0.35,0.028,7.712397958321123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,4.23,82.5,25.54545455,11.0,60.0,28.0,8.0,123.3125,125.0,552.0,39.3181818181818,427.0,86.96
2024-06-13 22:00:00,2.57,1.3,1.27,1156.0,3304.0,0.0,2323.0,1548.0,268.0,118142.0,2.25301811170475,0.95,11.0,0.38,87.67,2.8,34.75408188335988,4.9,1.03,0.42,87.43,11.12,3.094753681097356,69.9,10.0,19.1,1.0,10.276999050427422,5.04555555555556,79.2,67.2,29.14,0.0615,5.4,1.985,10.685,2.32,0.0475,0.175,55.23,10.5,0.0755,1.944611163508535,0.14,100.49195301545636,0.1,95.53,0.47,0.62,1.34,0.0,0.0,2.421913129087752,2.0,62.92,2.92,3.0,0.12,0.058,0.075,0.27,3.9,2.13,0.05,0.35,0.028,7.407307698700325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.664379485096,7.0,1.3,3.96,82.5,25.54545455,11.0,60.0,28.0,8.0,123.3125,125.0,552.0,38.5855793595946,427.0,83.52
2024-06-15 00:00:00,2.53,1.3,1.23,1161.0,3499.0,0.0,2270.0,1593.0,271.0,117324.0,2.40254046756085,0.95,10.91,0.33,87.81,3.2,34.769644431882845,5.9,1.03,0.41,87.35,11.21,1.0152595618350269,69.9,10.0,19.1,1.0,3.6902618472216,5.0,79.0,67.2,28.46,0.0625,5.41,2.04,10.525,2.345,0.0475,0.17,55.355,10.145,0.0775,1.875211835451685,0.145,92.0647629626864,0.0778523489932885,74.68375838926175,0.5449664429530201,0.5449664429530201,1.066577181208054,0.0,0.0,2.0410204160481378,2.0,63.26,2.71,2.6,0.14,0.057,0.072,0.239,3.16,2.57,0.04,0.41,0.03,6.958452520016358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.570186812003,8.0,1.3,3.75,82.5,25.54545455,11.0,60.0,28.0,8.0,126.2975,123.0,563.0,39.8883532098452,440.0,88.73683413916325
2024-06-15 20:00:00,2.49,1.3,1.19,1109.0,3031.0,1496.0,2268.0,1665.0,266.0,118362.0,2.0960609581769,0.97,10.92,0.4,87.71,3.0,30.083836581573934,5.9,1.03,0.41,87.35,11.21,0.8784358668367132,69.68,10.22,19.08,1.02,3.1929355669001867,5.0,79.0,67.2,28.12,0.0625,5.345,1.915,10.695,2.245,0.0515,0.17,55.63500000000001,10.045,0.088,1.8794360625897,0.185,79.65745204317051,0.09594327176781,91.54906992084432,0.4797163588390501,0.5660653034300791,1.208885224274406,0.0,0.0,1.7659577962133102,2.0,63.42,2.88,2.0,0.2,0.039,0.099,0.173,2.94,2.59,0.05,0.26,0.04,6.020681312485815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.570186812003,7.0,1.3,3.62,82.5,25.54545455,11.0,60.0,28.0,8.0,128.1,80.0,550.0,40.8394068861523,470.0,86.875
2024-06-15 21:00:00,2.53,1.3,1.23,1118.0,3166.0,1036.0,2287.0,1617.0,267.0,119353.0,2.16039308055627,0.97,10.92,0.4,87.71,3.0,29.34145676649526,5.9,1.03,0.41,87.35,11.21,0.8567586763423285,69.68,10.22,19.08,1.02,3.1141433919298795,5.0,79.0,67.2,28.12,0.0625,5.345,1.915,10.695,2.245,0.0515,0.17,55.63500000000001,10.045,0.088,1.8794360625897,0.185,77.69174250485757,0.09594327176781,91.54906992084432,0.4797163588390501,0.5660653034300791,1.208885224274406,0.0,0.0,1.7223791981633336,2.0,63.42,2.88,2.0,0.2,0.039,0.099,0.173,2.94,2.59,0.05,0.26,0.04,5.872108763659097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.570186812003,7.0,1.3,3.08,82.5,25.54545455,11.0,60.0,28.0,8.0,124.8225,93.0,543.0,41.1572327044025,450.0,84.73118279569893
2024-06-15 22:00:00,2.53,1.3,1.23,1117.0,3403.0,1121.0,2271.0,1638.0,269.0,120369.0,2.30427163774591,0.97,10.92,0.4,87.71,3.0,30.04564296763203,5.9,1.03,0.41,87.35,11.21,0.87732062874932,69.68,10.22,19.08,1.02,3.1888819034635807,5.0,79.0,67.2,28.12,0.0625,5.345,1.915,10.695,2.245,0.0515,0.17,55.63500000000001,10.045,0.088,1.8794360625897,0.185,79.5563211264843,0.09594327176781,91.54906992084432,0.4797163588390501,0.5660653034300791,1.208885224274406,0.0,0.0,1.7637157846226883,2.0,63.42,2.88,2.0,0.2,0.039,0.099,0.173,2.94,2.59,0.05,0.26,0.04,6.0130376205952265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.570186812003,8.0,1.3,3.01,82.5,25.54545455,11.0,60.0,28.0,8.0,126.015,102.0,552.0,40.1112797167425,450.0,86.76470588235294
