time,body_dp_bottom,body_dp_top,body_dp_total,body_etaco,body_perm,body_raft,charges_per_hour,co2_pct,co_pct,coal_rate_actual_value,coal_rate_set_value,coke_rate,daily_steam_injection,fuel_rate,h2_pct,hm_per_charge,hot_blast_press,hot_blast_temp,hot_blast_vol_nm3h,hot_blast_vol_timer,nut_coke_rate,oxygen_enrichment_pct,oxygen_flow,production_per_hour,runner_temp_cr_skimmer,runner_temp_cr_taphole,runner_temp_pci_skimmer,runner_temp_pci_taphole,specific_oxygen_actual,steam_injection,tap_hole_close,tap_hole_open,theoretical_production_per_day,top_press_1,top_press_2,top_press_3,top_press_4,top_press_avg,top_temp_1,top_temp_2,top_temp_3,top_temp_4,top_temp_avg,total_oxygen,tuyere_velocity,skin_flow_temp_a,skin_flow_temp_b,skin_flow_temp_c,skin_flow_temp_d,temp_12975_a,temp_12975_b,temp_12975_c,temp_12975_d,temp_15162_a,temp_15162_b,temp_15162_c,temp_15162_d,temp_18660_a,temp_18660_b,temp_18660_c,temp_18660_d,temp_4373_a,temp_4373_b,temp_4373_c,temp_4373_d,temp_4373_e,temp_4373_f,temp_4373_g,temp_5411_a,temp_5411_b,temp_5411_c,temp_5411_d,temp_5411_e,temp_5411_f,temp_5411_g,temp_5411_h,temp_5411_i,temp_5411_j,temp_5411_k,temp_5411_l,temp_5411_m,temp_5757_a,temp_5757_b,temp_5757_c,temp_5757_d,temp_5757_e,temp_5757_f,temp_5757_g,temp_5757_h,temp_5757_i,temp_5757_j,temp_5757_k,temp_5757_l,temp_5757_m,temp_6103_a,temp_6103_b,temp_6103_c,temp_6103_d,temp_6103_e,temp_6103_f,temp_6103_g,temp_6103_h,temp_6103_i,temp_6103_j,temp_6103_k,temp_6103_l,temp_6103_m,temp_6795_a,temp_6795_b,temp_6795_c,temp_6795_d,temp_6795_e,temp_6795_f,temp_6795_g,temp_6795_h,temp_6795_i,temp_6795_j,temp_6795_k,temp_6795_l,temp_7565_a,temp_7565_b,temp_7565_c,temp_7565_d,temp_7565_e,temp_7565_f,temp_7565_g,temp_7565_h,temp_7565_i,temp_7565_j,temp_7565_k,temp_7565_l,temp_7565_m,temp_7565_n,temp_8335_a,temp_8335_b,temp_8335_c,temp_8335_d,temp_8335_e,temp_8335_f,temp_8335_g,temp_8335_h,temp_8335_i,temp_8335_j,temp_8335_k,temp_8335_l,temp_8335_m,temp_8335_n,temp_9105_a,temp_9105_b,temp_9105_c,temp_9105_d,temp_9105_e,temp_9105_f,temp_9105_g,temp_9105_h,temp_9105_i,temp_9105_j,temp_9105_k,temp_9105_l,heat_load_r10_q1,heat_load_r10_q2,heat_load_r10_q3,heat_load_r10_q4,heat_load_r6_q1,heat_load_r6_q2,heat_load_r6_q3,heat_load_r6_q4,heat_load_r7_q1,heat_load_r7_q2,heat_load_r7_q3,heat_load_r7_q4,heat_load_r8_q1,heat_load_r8_q2,heat_load_r8_q3,heat_load_r8_q4,heat_load_r9_q1,heat_load_r9_q2,heat_load_r9_q3,heat_load_r9_q4,heat_load_row6_10_q1,heat_load_row6_10_q2,heat_load_row6_10_q3,heat_load_row6_10_q4,heat_load_row_10,heat_load_row_6,heat_load_row_7,heat_load_row_8,heat_load_row_9,cw_bosh_belly_flow_m3h,cw_bosh_belly_press_bar,cw_bottom_flow_m3h,cw_bottom_press_bar,cw_hearth_flow_m3h,cw_hearth_press_bar,cw_hp_mains_press_bar,cw_hp_mains_temp_c,cw_lower_stack_flow_m3h,cw_lower_stack_press_bar,cw_mains_press_bar,cw_mains_temp_c,cw_pressure_pump_flow_m3h,cw_tuyere_nose_flow_m3h,cw_tuyere_nose_press_bar,cw_tuyere_nose_temp_c,cw_upper_shaft_flow_m3h,cw_upper_shaft_press_bar,delta_t_avg_row10,delta_t_avg_row6,delta_t_avg_row6_10_q1,delta_t_avg_row6_10_q2,delta_t_avg_row6_10_q3,delta_t_avg_row6_10_q4,delta_t_avg_row7,delta_t_avg_row8,delta_t_avg_row9,delta_t_r10_stave_10_10,delta_t_r10_stave_11_12,delta_t_r10_stave_13_14,delta_t_r10_stave_15_16,delta_t_r10_stave_17_18,delta_t_r10_stave_19_20,delta_t_r10_stave_1_2,delta_t_r10_stave_21_22,delta_t_r10_stave_23_24,delta_t_r10_stave_25_26,delta_t_r10_stave_27_28,delta_t_r10_stave_29_30,delta_t_r10_stave_31_32,delta_t_r10_stave_3_4,delta_t_r10_stave_5_6,delta_t_r10_stave_7_8,delta_t_r6_stave_1,delta_t_r6_stave_10,delta_t_r6_stave_11,delta_t_r6_stave_12,delta_t_r6_stave_13,delta_t_r6_stave_14,delta_t_r6_stave_15,delta_t_r6_stave_16,delta_t_r6_stave_17,delta_t_r6_stave_18,delta_t_r6_stave_19,delta_t_r6_stave_2,delta_t_r6_stave_20,delta_t_r6_stave_21,delta_t_r6_stave_22,delta_t_r6_stave_23,delta_t_r6_stave_24,delta_t_r6_stave_25,delta_t_r6_stave_26,delta_t_r6_stave_27,delta_t_r6_stave_28,delta_t_r6_stave_29,delta_t_r6_stave_3,delta_t_r6_stave_30,delta_t_r6_stave_31,delta_t_r6_stave_32,delta_t_r6_stave_4,delta_t_r6_stave_5,delta_t_r6_stave_6,delta_t_r6_stave_7,delta_t_r6_stave_8,delta_t_r6_stave_9,delta_t_r7_stave_1,delta_t_r7_stave_10,delta_t_r7_stave_11,delta_t_r7_stave_12,delta_t_r7_stave_13,delta_t_r7_stave_14,delta_t_r7_stave_15,delta_t_r7_stave_16,delta_t_r7_stave_17,delta_t_r7_stave_18,delta_t_r7_stave_19,delta_t_r7_stave_2,delta_t_r7_stave_20,delta_t_r7_stave_22,delta_t_r7_stave_23,delta_t_r7_stave_24,delta_t_r7_stave_25,delta_t_r7_stave_26,delta_t_r7_stave_27,delta_t_r7_stave_28,delta_t_r7_stave_29,delta_t_r7_stave_3,delta_t_r7_stave_31,delta_t_r7_stave_32,delta_t_r7_stave_4,delta_t_r7_stave_5,delta_t_r7_stave_6,delta_t_r7_stave_7,delta_t_r8_stave_1,delta_t_r8_stave_10,delta_t_r8_stave_11,delta_t_r8_stave_12,delta_t_r8_stave_13,delta_t_r8_stave_14,delta_t_r8_stave_15,delta_t_r8_stave_16,delta_t_r8_stave_17,delta_t_r8_stave_18,delta_t_r8_stave_19,delta_t_r8_stave_2,delta_t_r8_stave_20,delta_t_r8_stave_21,delta_t_r8_stave_22,delta_t_r8_stave_23,delta_t_r8_stave_24,delta_t_r8_stave_25,delta_t_r8_stave_26,delta_t_r8_stave_27,delta_t_r8_stave_28,delta_t_r8_stave_29,delta_t_r8_stave_3,delta_t_r8_stave_30,delta_t_r8_stave_31,delta_t_r8_stave_32,delta_t_r8_stave_4,delta_t_r8_stave_5,delta_t_r8_stave_6,delta_t_r8_stave_7,delta_t_r8_stave_8,delta_t_r8_stave_9,delta_t_r9_stave_11_12,delta_t_r9_stave_13_14,delta_t_r9_stave_15_16,delta_t_r9_stave_17_18,delta_t_r9_stave_19_20,delta_t_r9_stave_1_2,delta_t_r9_stave_21_22,delta_t_r9_stave_23_24,delta_t_r9_stave_25_26,delta_t_r9_stave_27_28,delta_t_r9_stave_29_30,delta_t_r9_stave_31_32,delta_t_r9_stave_3_4,delta_t_r9_stave_5_6,delta_t_r9_stave_7_8,delta_t_r9_stave_9_10,coal_sw_01,coal_sw_02,coal_sw_03,coal_sw_04,coal_sw_05,coal_sw_06,coal_sw_07,coal_sw_08,coal_sw_09,coal_sw_10,coal_sw_11,coal_sw_12,coal_sw_13,coal_sw_14,coal_sw_15,coal_sw_16,coal_sw_17,coal_sw_18,flare_bypass_press,flare_press,stock_rod1_pos,stock_rod2_pos,stock_rod_radar_level
2026-07-23T09:35:30Z,1.012153,0.373264,1.385417,40.92179,1351.548,2248.98,6.0,17.8125,25.70313,195.7495,180.0,315.0,0.0,555.0,4.53993,14.9,2.837095,1194.517,111758.9,,60.0,4.202095,5034.644,89.39999,0.0,456.2,528.2,361.3,310.0092,0.0,0.0,1.0,1774.32,1.453993,1.453993,1.448785,1.451389,1.45204,174.1,162.1,181.4,186.3,175.975,58353.86,217.446,434.3,232.4,495.8,861.0,50.0,59.7,70.1,128.4,70.4,49.2,75.2,54.8,44.4,43.4,40.7,37.2,68.9,67.6,67.3,68.5,57.8,67.9,62.7,198.3,371.3,400.8,235.1,376.9,207.9,378.7,209.4,392.8,193.9,379.7,206.1,366.1,288.1,506.4,517.0,356.7,508.9,299.1,505.9,299.0,268.8,296.3,492.7,261.0,512.0,295.2,679.8,0.0,0.0,400.3,135.5,198.4,232.1,0.0,0.0,0.0,117.4,177.4,159.4,271.0,455.9,554.1,306.8,196.3,232.1,380.6,0.0,0.0,170.1,270.9,139.9,218.3,365.6,449.4,161.1,262.1,134.1,244.8,0.0,0.0,1433.3,0.0,168.5,260.9,111.4,157.7,310.3,355.2,115.6,165.3,118.5,218.3,0.0,41.1,139.9,66.5,125.8,174.5,106.3,150.9,283.9,319.3,97.0,132.0,127.4,179.8,-74.1,-83.6,111.6,153.1,0.1727577,0.3367314,0.1405485,0.09369911,0.311215,0.3563913,0.5170186,0.4517638,0.2610191,0.2559993,0.1204701,0.2158426,0.1857249,0.1656466,0.2710579,0.2559993,0.2313197,0.2342478,0.1844702,0.325019,1.158272,1.313879,1.215578,1.342324,0.746665,1.631369,0.8633701,0.8934875,0.9809129,1107.523,1.861111,210.0694,1.689815,1038.889,2.578704,9.295428,33.2,317.0139,1.708333,3.87037,32.8,451.4757,474.7685,7.75463,33.0,243.2581,1.921296,1.593749,2.031249,1.444999,1.749999,1.459998,1.634999,1.074999,1.112498,2.093749,3.0,3.199997,1.799999,2.199997,1.699997,0.7999992,2.0,1.099998,1.199997,0.0,1.099998,0.0,2.099998,1.599998,1.399998,1.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.399998,2.199997,3.099998,2.0,1.899998,3.599998,1.599998,0.6999969,2.599998,3.099998,2.5,2.899998,2.0,1.099998,1.099998,0.3999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.91,1302.951,0.175082,-0.3488525,0.8793403
