time,GEOMIN TYPE,ACTUALKG/THM.,BELLY - 15162_TEMP. OCAT-07DEG. OC,BELLY - 15162_TEMP. OC.1BT-12DEG. OC,BELLY - 15162_TEMP. OC.2CT-17DEG. OC,BELLY - 15162_TEMP. OC.3DT-03DEG. OC,FURNACETOPGASANALYSISCO2ETACO,BOSH - 12975_TEMP. OCAT-07DEG. OC,BOSH - 12975_TEMP. OC.1BT-12DEG. OC,BOSH - 12975_TEMP. OC.2CT-17DEG. OC,BOSH - 12975_TEMP. OC.3DT-03DEG. OC,BOTTOMBAR,CHARGES/HRS.,COKE_ASH%,COKE_FC%,COKE_IM%,COKE_MOIST%,COKE_CALC_MT,COKE RATE KG/THM,COKE_VM%,DIFFERENTIAL PRESSURETOTALBAR,FLUX_AL2O3%,FLUX_CAO%,FLUX_FE2O3%,FLUX_LOI%,FLUX_MGO%,FLUX_CALC_MT,FLUX_SIO2%,FLUX_TM%,FURNACE TOP GAS_UPTAKE TEMP. OC.4AVG.DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.1BT-12DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OCAT-16DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.2CT-08DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.3DT-04DEG. OC,ACT. FUEL RATEKG/THM.,FURNACE TOP GAS ANALYSISCO2%,FURNACE TOP GAS ANALYSISONLINE (ANALYZER)CO%,FURNACE TOP GAS ANALYSISH2%,HEARTH PAD CENTER_TEMP. OCA4.3 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OC.1B5.4 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OC.2C5.7 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OC.3D6.1 MTR.DEG. OC,HOT BLAST PRESSUREBAR,HOT BLAST TEMP.OC,HOT BLAST VOLUMENM3/HR.,LLOYDS_PELLET_PCT_CAO,TOTAL_PELLET_CALC_MT,LLOYDS_PELLET_PCT_AL2O3,LLOYDS_PELLET_PCT_FE2O3,LLOYDS_PELLET_PCT_K2O,LLOYDS_PELLET_PCT_LOI,LLOYDS_PELLET_PCT_MGO,LLOYDS_PELLET_PCT_MNO,LLOYDS_PELLET_PCT_NA2O,LLOYDS_PELLET_PCT_P,LLOYDS_PELLET_PCT_SIO2,LLOYDS_PELLET_PCT_TIO2,LLOYDS_PELLET_PCT_TM,LOWER STACK - 18660_TEMP. OCAT-07DEG. OC,LOWER STACK - 18660_TEMP. OC.1BT-12DEG. OC,LOWER STACK - 18660_TEMP. OC.2CT-17DEG. OC,LOWER STACK - 18660_TEMP. OC.3DT-03DEG. OC,NUTCOKE_ASH%,NUTCOKE_FC%,NUTCOKE_IM%,NUTCOKE_MOIST%,NUTCOKE_CALC_MT,NUTCOKE_VM%,O2 ENRICHMENT %,ORE_AL2O3%,ORE_CAO%,ORE_FE(T)%,ORE_K2O%,ORE_LOI%,ORE_MGO%,ORE_MNO%,ORE_CALC_MT,ORE_NA2O%,ORE_P%,ORE_SIO2%,ORE_TIO2%,ORE_TM%,OXYGENFLOWNM3/HR.,PCI_2_ASH%,PCI_2_FC%,PCI_2_IM%,PCI_2_CALC_MT,PCI_2_VM%,PERMEABILITYKGS/HR.,PRODUCTIONTONNESPERHR,RAFTOC,SINTER_SP_02_AL2O3%,SINTER_SP_02_CAO%,SINTER_SP_02_COLD_STRENGTH_AI,SINTER_SP_02_COLD_STRENGTH_TI,SINTER_SP_02_FE(T)%,SINTER_SP_02_FEO%,SINTER_SP_02_HOT_STRENGTH_RDI,SINTER_SP_02_HOT_STRENGTH_RI,SINTER_SP_02_K2O%,SINTER_SP_02_MGO%,SINTER_SP_02_MNO%,SINTER_CALC_MT,SINTER_SP_02_NA2O%,SINTER_SP_02_P%,SINTER_SP_02_SIO2%,SINTER_SP_02_BASICITY,SINTER_SP_02_TIO2%,STEAMKGS/HR.,STOCKRODLEVEL,TOPBAR,TOPPRESSUREBAR,TOTAL HEAT LOAD,TOTAL OXYGENNM3/HR.,TUYEREVELOCITYM/S,CHEM_PCT_C,CHEM_PCT_CR,CHEM_PCT_FE,CHEM_PCT_MN,CHEM_PCT_P,CHEM_PCT_S,CHEM_PCT_SI,CHEM_PCT_TI,HMT_GT_1480C,SLAG_BASICITY,SLAG_PCT_AL2O3,SLAG_PCT_CAO,SLAG_PCT_FEO,SLAG_PCT_K2O,SLAG_PCT_MGO,SLAG_PCT_MNO,SLAG_PCT_NA2O,SLAG_PCT_S,SLAG_PCT_SIO2,SLAG_PCT_TIO2,SLAG_T_BASICITY,COKE_CHARGE_PATTERN,COKE_DISCHARGE_TIME,NON_COKE_CHARGE_PATTERN,NON_COKE_DISCHARGE_TIME,TOTAL_COKE_PORTIONS,TOTAL_NON_COKE_PORTIONS,WEIGHTED_COKE_ANGLE,WEIGHTED_NON_COKE_ANGLE
2025-10-01 00:00:00,1.0,105.34424538888901,72.4772222222222,65.45500000000008,80.28694444444439,156.96472222222232,38.81974755555558,118.84777777777757,-9.102222222222222,94.68583333333322,87.24694444444448,0.9023259797222211,,11.423056787064807,87.61437345155822,0.4977092841309167,4.522323640631114,30.676,420.0,0.9625697613769721,1.196016908333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.9295833333333,262.7283333333334,245.7472222222221,264.9925,258.25027777777774,563.7083333333334,16.046320277777806,25.290364694444463,3.713388919444447,67.28944444444424,401.6622222222221,519.0277777777786,682.4877777777763,2.4951854749999995,1130.377777777777,94951.1891111111,,,,,,,,,,,,,,50.60361111111128,55.585277777777726,39.753055555555605,46.742222222222296,11.19,87.79,0.51,7.8,1.927,1.02,3.017645374999999,3.923158774705918,0.03657968591389503,56.40273183256703,0.01666289484683824,3.959290619215382,0.03348122051710754,0.08298829641129754,33.494,0.01338842777810951,0.06368878008001434,10.685517406102585,0.3427643458529886,4.186343822774228,3494.544744444444,8.28,68.9,1.58,7.730160726636693,21.24,1324.5068138888892,73.38000000000017,2352.767213888889,2.0,10.21,4.911111111111111,81.04222222222222,55.56,9.03,29.32,65.71,0.068,2.07,0.22,74.589,0.032,0.048,5.21,1.959692898272553,0.12,0.0,1.4199363388888888,0.2936909302777777,1.299134391666667,6.912950576388888,91180.99977777775,192.24365638888878,3.840470588235294,0.007729411764705882,93.30041176470588,0.6432941176470588,0.11416470588235295,0.018376470588235293,1.9667058823529413,0.10884705882352942,1513.3294117647058,1.0405872073964184,18.376941176470588,36.582,0.24082352941176471,0.49376470588235294,7.627058823529412,0.3908235294117647,0.1708235294117647,0.25458823529411767,35.157411764705884,0.6181176470588235,1.2575437354664558,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
2025-10-01 01:00:00,1.0,108.56622797222226,79.52388888888902,64.75555555555546,78.95611111111103,194.99833333333328,36.92084647222225,123.193611111111,0.0,93.37222222222216,86.40138888888931,0.9147938688888887,,11.384976458080196,87.65262454434995,0.4971969927095991,4.46767922235723,26.336,420.0,0.9623989975698664,1.2113831027777775,0.64,0.0,0.87,1.28,0.0,2.275,96.1,0.3,282.6788888888889,302.23472222222193,248.98861111111125,299.3827777777778,280.10944444444465,564.4027777777778,15.309172916666636,26.16141044444447,4.000980599999999,67.1436111111111,401.72222222222103,519.0291666666681,682.4272222222197,2.5109310138888867,1137.2641666666675,95039.02611111118,,,,,,,,,,,,,,50.285000000000124,55.42972222222201,40.061666666666596,46.06499999999993,11.19,87.79,0.51,7.8,1.443,1.02,3.0167857000000016,3.8866307903344945,0.0364584432485667,56.53194717034224,0.016751644331891247,3.9319418944110307,0.03298230804403644,0.08297738384158136,28.430999999999997,0.013230206464774366,0.0637069044352995,10.56993774401182,0.33719658119658125,4.174358974358975,3499.452283333333,8.28,68.9,1.58,7.966589808601688,21.24,1309.9616972222234,73.38000000000017,2350.8784888888886,2.0,10.21,4.911111111111111,81.04222222222222,55.56,9.03,29.32,65.71,0.068,2.07,0.22,61.954,0.032,0.048,5.21,1.959692898272553,0.12,0.0,1.5311680555555554,0.2965892494444445,1.2993664611111106,6.9006041694444455,39847.680986333355,192.5992472222222,3.7628235294117647,0.007376470588235294,93.0674705882353,0.699764705882353,0.11698823529411764,0.016258823529411763,2.210235294117647,0.11908235294117647,1518.9764705882353,1.0491740425271838,18.28164705882353,36.702,0.2549411764705882,0.47258823529411764,7.66235294117647,0.40494117647058825,0.18494117647058825,0.2475294117647059,34.98447058823529,0.6287058823529412,1.2682150091840219,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
2025-10-01 02:00:00,1.0,57.190172500000116,86.60166666666667,64.00916666666652,77.9991666666668,189.51500000000001,37.91581258333335,125.22000000000017,0.0,91.3472222222223,85.95722222222261,0.8719947161111115,,11.426359032231426,87.61105639811731,0.497753708953786,4.527062288403843,36.331,420.0,0.9625845696512619,1.1579677669444433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.87263888888884,281.2461111111112,252.60361111111087,271.0494444444443,266.591388888889,515.3055555555555,15.657238888888891,25.651283361111105,3.326895269444446,67.14583333333319,401.781111111111,519.0911111111136,682.5561111111149,2.457216047222222,1114.8558333333328,94701.84252777784,,,,,,,,,,,,,,49.98444444444433,55.55833333333321,40.3922222222222,45.07055555555557,11.19,87.79,0.51,7.8,1.676,1.02,1.8074533472222216,3.846327449354341,0.03632448761995024,56.67240966710105,0.016848329581803104,3.9015679421869445,0.03244135765904514,0.08295847648382891,33.764,0.013058820045018361,0.06371357066698259,10.44566076294278,0.33106041938158987,4.161014690202583,2070.3752305555568,8.28,68.9,1.58,3.888668814068079,21.24,1367.270647222223,67.99540277777744,2388.2137138888897,2.0,10.21,4.911111111111111,81.04222222222222,55.56,9.03,29.32,65.71,0.068,2.07,0.22,73.647,0.032,0.048,5.21,1.959692898272553,0.12,0.0,1.5521653250000007,0.28597304722222205,1.299330899999999,7.203388911805558,3300.9191333333342,191.73552749999985,3.6851764705882353,0.007023529411764706,92.8345294117647,0.7562352941176471,0.11981176470588235,0.014141176470588235,2.453764705882353,0.12931764705882354,1524.6235294117646,1.057760877657949,18.18635294117647,36.821999999999996,0.2690588235294118,0.45141176470588235,7.69764705882353,0.41905882352941176,0.1990588235294118,0.2404705882352941,34.8115294117647,0.6392941176470588,1.2788862829015877,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
2025-10-01 03:00:00,1.0,9.148661000000006,90.1452777777777,63.86916666666672,76.98833333333327,133.74999999999997,39.874439638888944,117.75222222222204,0.0,91.71305555555557,85.04861111111092,0.8359294119444443,,11.428134571655571,87.60927289663297,0.4977775951343799,4.529610147667188,36.501,516.4166666666666,0.9625925317114601,1.1270390624999997,0.64,0.0,0.87,1.28,0.0,0.624,96.1,0.3,233.6967361111111,234.24499999999986,223.53999999999994,233.55944444444452,243.44250000000014,553.1527777777778,15.687596833333323,23.655936694444446,2.6911892583333334,66.91333333333334,401.8622222222214,519.0869444444467,682.7122222222214,2.426090605555553,1086.4419444444447,95801.3263333333,,,,,,,,,,,,,,49.73972222222223,55.543611111111325,40.237500000000104,46.2124999999999,11.19,87.79,0.51,7.8,0.013,1.02,0.4346822869166666,3.860213123948401,0.03638125506325169,56.74703246712781,0.01688720633140151,3.9236224839533866,0.0320717268025176,0.0833657381442014,32.094,0.012931825263289086,0.06448928148563594,10.298901663862404,0.3327624789680314,4.1726584408300615,462.8000727222218,8.28,68.9,1.58,0.7139083913803042,21.24,1419.1574555555553,78.03419444444424,2377.4288055555558,2.0,10.21,4.911111111111111,81.04222222222222,55.56,9.03,29.32,65.71,0.068,2.07,0.22,72.122,0.032,0.048,5.21,1.959692898272553,0.12,0.0,1.4679904444444436,0.2911096416666667,1.2990071583333336,7.327322372222222,4459.882313888887,191.6920361111112,3.8153333333333337,0.007,93.13493333333334,0.732,0.11486666666666666,0.017266666666666666,2.064,0.11460000000000001,1508.6666666666667,1.0465689447299955,18.413333333333334,36.526666666666664,0.27,0.44066666666666665,7.578666666666667,0.49,0.2,0.24326666666666666,34.90266666666667,0.668,1.2637199542242967,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
2025-10-01 04:00:00,1.0,0.0,78.3830555555556,63.160555555555476,76.3833333333334,113.80222222222218,38.0319615,108.47222222222223,0.0,92.20083333333326,83.90361111111118,0.769986947777778,,11.434128433717474,87.60325215626585,0.49785823005001095,4.538211205334494,41.391,550.0,0.9626194100166702,1.0502097163888886,0.64,0.0,0.8700000000000001,1.28,0.0,0.597,96.1,0.3,271.1547222222221,281.37694444444435,247.21472222222224,269.57583333333326,286.45138888888874,575.0,14.871479083333364,24.233772388888863,4.007651694444445,66.94583333333351,401.8827777777758,519.1916666666687,683.0297222222254,2.3491712694444447,1047.0099999999995,96570.14461111114,,,,,,,,,,,,,,49.6386111111112,55.59805555555553,41.34666666666662,46.350277777777734,11.19,87.79,0.51,7.8,0.0,1.02,0.09123329125,3.8610387532401034,0.036379084130692185,56.68719927037665,0.016851803257704245,3.918878684117892,0.0323402348875164,0.08318058177861691,31.249000000000002,0.013021472687125987,0.06412893212582803,10.38922013504432,0.3330789465262889,4.169669429421742,57.91599680555562,8.28,68.9,1.58,0.0,21.24,1537.5735694444447,72.74873611111111,2187.472499999999,2.0,10.21,4.911111111111111,81.04222222222222,55.56,9.03,29.32,65.71,0.068,2.07,0.22,71.927,0.032,0.048,5.21,1.959692898272553,0.12,0.0,1.4885657555555556,0.28022276555555564,1.299019830555556,7.540995872222222,4588.352383333333,192.06492111111132,3.9603333333333337,0.007,93.47343333333333,0.702,0.10936666666666667,0.02076666666666667,1.629,0.09809999999999999,1491.1666666666667,1.0339642426549907,18.663333333333334,36.20166666666667,0.27,0.43066666666666664,7.448666666666667,0.565,0.2,0.24676666666666666,35.01266666666667,0.698,1.2467080825188015,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
2025-10-01 05:00:00,1.0,0.0,73.08999999999999,62.91055555555563,74.39444444444456,117.67583333333317,37.634174777777766,126.03666666666656,0.0,87.77666666666657,82.13638888888919,0.720634779166667,,11.389873686907507,87.64770535485523,0.4972628747117601,4.474706635921087,39.03,550.0,0.9624209582372533,0.9995843941666663,0.6399999999999999,0.0,0.87,1.2799999999999998,0.0,0.809,96.1,0.3,264.5552083333333,275.576388888889,247.80944444444447,260.26388888888897,274.571111111111,575.0,14.873915527777775,24.651548583333316,4.343291863888881,66.79222222222197,401.90861111111,519.2583333333306,683.4161111111108,2.2988601722222213,1050.3441666666663,95658.57255555563,,,,,,,,,,,,,,49.42472222222216,55.21611111111117,41.224999999999994,46.97472222222222,11.19,87.79,0.51,7.8,0.0,1.02,0.0673485974722222,3.9233539447699823,0.036590695716921876,56.52211628735148,0.016732882255819224,3.970749457735763,0.03294117647058823,0.08337952021755317,30.889000000000003,0.013207679109067953,0.06444808831622907,10.501091650749457,0.3423919194535271,4.19328563566318,29.01604561111111,8.28,68.9,1.58,0.0,21.24,1597.36318888889,60.479999999999656,2165.744594444443,2.0,10.21,4.911111111111111,81.04222222222222,55.56,9.03,29.32,65.71,0.068,2.07,0.22,71.84,0.032,0.048,5.21,1.959692898272553,0.12,0.0,1.4642939861111108,0.27894960305555544,1.2993308805555552,7.5199031951388875,4632.510269444446,193.4265738888888,3.954727272727273,0.007,93.5576,0.6694545454545454,0.11154545454545454,0.02761818181818182,1.5796363636363637,0.09241818181818182,1493.5636363636363,0.9736783804628436,18.150545454545455,35.27381818181818,0.27,0.44527272727272726,7.4043636363636365,0.6565454545454545,0.2050909090909091,0.27907272727272725,36.30290909090909,0.750909090909091,1.1779187543393825,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
2025-10-01 06:00:00,1.0,0.0,72.42066115702481,62.08223140495881,72.36818181818184,114.65000000000009,38.99237599173554,112.65495867768593,0.0,85.33719008264461,79.56280991735537,0.6953280185950413,,11.386399373893408,87.65119524774832,0.4972161350747991,4.469721074645249,38.971000000000004,550.0,0.9624053783582662,0.9886392785123965,0.64,0.0,0.87,1.28,0.0,0.825,96.09999999999998,0.3,256.52582644628103,262.93223140495866,246.99710743801663,255.3227272727273,260.85123966942143,575.0,15.44450301652893,24.164155785123967,3.8547405578512417,66.73388429752056,401.9388429752073,519.310743801654,683.7896694214875,2.2735701528925607,1050.6173553719004,96245.68388429753,,,,,,,,,,,,,,49.18057851239663,54.57190082644626,41.884297520661185,47.49256198347115,11.19,87.79,0.51,7.8,0.038,1.02,0.19368715508264456,3.941587111775452,0.03665670154459391,56.52119880418535,0.01672589270885235,3.990390964955987,0.03290284005979073,0.08359209433648895,30.105,0.013190499916957317,0.06484115595416043,10.460801195814648,0.34495814648729445,4.202909815645241,189.73459818181814,8.28,68.9,1.58,0.0,21.24,1622.6804173553708,64.62446280991756,2232.425871900827,2.0,10.21,4.911111111111111,81.04222222222222,55.56,9.03,29.32,65.71,0.068,2.07,0.22,72.255,0.032,0.048,5.21,1.959692898272553,0.12,0.0,1.4264412520661156,0.2933112615702477,1.2851544549586777,6.775664164256197,4698.244834710744,195.93766198347106,3.9403614457831324,0.007,93.61706506024098,0.640144578313253,0.1140144578313253,0.03400722891566265,1.5594216867469881,0.0879855421686747,1496.667469879518,0.9165906737790984,17.636024096385544,34.4073734939759,0.26949397590361446,0.4605060240963856,7.369349397590361,0.7396385542168674,0.2099277108433735,0.3100722891566265,37.53848192771084,0.7998554216867471,1.1129051502873517,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
2025-10-01 07:00:00,0.0,0.0,66.3092050209205,59.35648535564853,67.24184100418415,77.55397489539745,41.419383221757315,75.11422594142256,0.0,68.15564853556488,76.56317991631794,-0.7251217589958173,,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.07921430560669361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.4391213389122,255.4338912133892,228.55355648535556,282.0732217573222,267.69581589958165,575.0,14.985944439330543,21.15520418410042,3.0819120041840997,66.44435146443509,401.8066945606685,520.2464435146435,685.3121338912138,0.1648215882426795,1092.5380753138068,6372.997390376562,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.51213389121338,52.725523012552244,41.04937238493726,44.75523012552299,0.0,0.0,0.0,0.0,0.0,0.0,18.943191332217587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.57756066945603,0.0,0.0,0.0,0.0,0.0,828.0873129707111,60.775230125522704,4195.555748953972,0.0,0.0,4.911111111111111,81.04222222222222,0.0,0.0,29.32,65.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1659075815899578,0.8043360464435173,0.08591025958995913,4.1673552311715465,5073.515786610881,24.311658435146462,3.943975903614458,0.007,93.61771566265061,0.6415903614457832,0.11415903614457831,0.03407951807228916,1.5536385542168676,0.08784096385542169,1493.3421686746988,0.9189385410319904,17.596265060240963,34.48110843373494,0.2644337349397591,0.46556626506024096,7.362843373493976,0.7360240963855421,0.20920481927710843,0.3107951807228916,37.523301204819276,0.7984096385542169,1.1151585711150518,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
2025-10-01 08:00:00,0.0,0.0,52.32916666666666,56.26555555555555,64.59361111111116,61.91138888888891,42.81985869444442,60.037222222222184,0.0,64.78527777777775,73.68777777777777,-0.32154303130555445,,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.01184152577222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.9836805555554,244.8594444444441,243.26027777777756,333.43111111111125,314.38388888888875,575.0,9.323350694444448,12.606457500000008,1.8959297944444462,65.83750000000008,402.0191666666684,521.2788888888903,686.1511111111095,0.014624322333333377,1040.0561111111106,514.4554744444447,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.24111111111107,50.05972222222229,39.287499999999966,43.45083333333325,0.0,0.0,0.0,0.0,0.0,0.0,27.99191397222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.45648500000004,0.0,0.0,0.0,0.0,0.0,732.7516272222227,7.224000000000001,5117.31277777778,0.0,0.0,4.911111111111111,81.04222222222222,0.0,0.0,29.32,65.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9358723500000008,0.33338455325000116,0.002747034363888882,2.2481372861111115,5151.756105555555,3.3266916444444448,3.947590361445783,0.007,93.61836626506025,0.6430361445783133,0.11430361445783133,0.034151807228915664,1.547855421686747,0.08769638554216867,1490.0168674698796,0.9212864082848823,17.556506024096386,34.55484337349397,0.25937349397590365,0.4706265060240964,7.356337349397591,0.7324096385542168,0.20848192771084337,0.3115180722891566,37.50812048192771,0.7969638554216868,1.1174119919427519,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
2025-10-01 09:00:00,0.0,0.0,47.52444444444446,53.30555555555561,61.27888888888876,56.12555555555551,42.81954330555558,55.23805555555561,0.0,61.85805555555543,70.00805555555549,0.00028935069999999933,,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.012448155861111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.24770833333326,245.14666666666668,233.01833333333332,320.2844444444443,290.5413888888888,575.0,3.3819685666666652,4.495081066666663,1.0577899899999972,64.29944444444449,402.5050000000008,522.1441666666656,686.6122222222227,0.01591435000000006,1019.7622222222222,523.2523661111119,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.40472222222228,48.224444444444394,37.86722222222226,42.868888888888804,0.0,0.0,0.0,0.0,0.0,0.0,30.679108999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.58461944444437,0.0,0.0,0.0,0.0,0.0,662.2736881944443,0.0,5478.024533333334,0.0,0.0,4.911111111111111,81.04222222222222,0.0,0.0,29.32,65.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840543305555558,0.012158805999999956,0.002859761063888875,1.3837805499236115,5280.407702777778,3.3237238472222246,3.9512048192771085,0.007,93.61901686746988,0.6444819277108433,0.11444819277108434,0.03422409638554217,1.5420722891566265,0.08755180722891566,1486.6915662650601,0.9236342755377742,17.51674698795181,34.62857831325301,0.2543132530120482,0.4756867469879518,7.349831325301205,0.7287951807228915,0.2077590361445783,0.31224096385542166,37.49293975903614,0.7955180722891567,1.1196654127704522,PTOC,97.5,PTOC,60.0,21.0,8.0,26.904761904761905,26.5
